Order,Lot Area,Gr Liv Area,Overall Qual,Exter Qual,Kitchen Qual,Garage Area,PorchSFTotal,BathroomsTotal,HouseAge,HouseRemodelAge,Total Bsmt SF,Railroad_Near,Railroad_Adjacent,NeighborhoodClass,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,SalePrice
2555,4712,1230,4,2,2,305.0,120,2.5,60,56,384.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,121600
2556,5900,869,4,2,1,0.0,0,1.0,83,48,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,85500
2557,5825,747,4,2,2,528.0,32,1.0,80,53,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,79900
2558,7438,1252,5,2,2,576.0,104,1.0,98,15,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,127000
2559,9600,1433,5,2,2,441.0,349,2.0,45,16,915.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,161000
2560,10858,1624,5,2,2,240.0,364,2.0,54,54,40.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,146500
2561,9600,1216,5,2,2,280.0,0,2.0,55,55,996.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,135000
2562,10680,2136,5,2,2,528.0,30,2.0,55,55,756.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,137900
2563,9490,1578,6,2,1,240.0,32,2.0,65,56,568.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,133000
2564,9462,1728,5,2,2,234.0,305,1.5,57,33,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,137000
2565,9888,936,5,2,2,240.0,160,1.0,52,31,486.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,121000
2566,8917,1584,5,2,2,506.0,0,2.0,39,39,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119000
2567,12700,1246,6,2,2,441.0,69,2.0,42,42,939.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,172000
2568,8500,1235,5,2,2,480.0,0,1.0,45,45,600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,98600
2569,14200,2157,7,2,3,487.0,171,2.5,40,40,445.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,226000
2570,9000,1128,5,2,2,286.0,0,1.0,52,52,812.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,118000
2571,25419,3112,8,3,3,795.0,568,3.5,88,16,1220.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,235000
2572,9723,1008,6,2,2,430.0,0,1.0,43,43,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,135000
2573,7728,1190,5,2,2,540.0,18,2.0,44,44,803.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,132500
2574,8163,1144,5,2,2,796.0,86,2.0,47,47,1042.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,143000
2575,8400,1364,5,2,2,331.0,60,1.5,49,49,623.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,132000
2576,11600,1383,6,2,2,292.0,45,1.5,46,46,565.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,145250
2577,9610,1336,6,2,2,488.0,80,1.5,48,48,203.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,162000
2578,10000,1370,5,2,2,300.0,311,2.0,50,50,959.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,148000
2579,14850,1092,5,2,2,299.0,390,2.0,49,49,895.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,141000
2580,10152,1124,6,2,2,353.0,533,2.0,50,12,914.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,153000
2581,10011,1236,5,2,3,447.0,0,1.5,49,10,360.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,134450
2582,7032,943,5,2,2,600.0,42,2.0,27,27,943.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,135960
2583,8092,1050,6,2,3,286.0,0,2.0,52,6,824.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,156000
2584,11310,1375,6,2,2,451.0,30,1.0,52,52,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,140000
2585,12778,1008,5,2,2,280.0,154,2.0,54,3,658.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,139500
2586,10170,1575,6,2,3,400.0,0,1.5,55,55,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155000
2587,7700,1145,5,2,2,684.0,0,1.0,50,50,271.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,127000
2588,11050,1005,5,2,2,319.0,288,1.0,50,50,488.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,133500
2589,13600,1056,5,2,2,300.0,0,2.5,51,51,1056.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,125000
2590,15428,884,5,2,2,270.0,195,2.0,55,15,741.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,142000
2591,21299,2039,7,3,2,791.0,90,2.5,65,43,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,167000
2592,13300,1384,5,2,2,896.0,398,2.0,50,5,494.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,159000
2593,22136,2640,5,2,2,1008.0,827,4.5,81,31,1018.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,180000
2594,7500,1312,6,2,2,649.0,28,1.5,59,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,127000
2595,7000,1310,6,2,2,398.0,126,2.0,82,56,617.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,112000
2596,10410,713,3,2,3,371.0,236,1.0,76,5,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,99800
2597,5400,833,5,2,3,326.0,0,1.0,52,6,415.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,117000
2598,5400,1073,5,2,2,326.0,112,1.0,85,38,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,108480
2599,10914,715,3,2,2,660.0,187,1.0,77,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,68000
2600,7008,720,4,2,1,280.0,70,1.0,106,8,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,86900
2601,10800,1130,5,2,2,720.0,229,2.0,86,56,821.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,120000
2602,7200,1595,6,2,2,528.0,280,2.0,91,56,338.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155500
2603,10818,1760,4,2,2,648.0,216,1.5,96,56,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,80000
2604,10410,1214,3,2,2,936.0,376,1.0,91,56,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,105000
2605,10800,2414,5,2,2,520.0,142,2.0,106,36,664.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,160000
2606,10800,1466,5,2,3,566.0,457,2.5,70,17,626.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,170000
2607,8658,1324,6,2,2,440.0,138,2.0,41,41,643.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160000
2608,13400,1086,5,2,2,484.0,0,2.0,40,40,644.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,159950
2609,10184,1146,6,2,2,294.0,420,1.5,43,43,580.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,165000
2610,9786,1734,6,2,3,440.0,128,1.5,44,25,600.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,159000
2611,9510,1207,6,2,2,264.0,240,1.5,44,21,701.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,147000
2612,7800,912,5,2,2,288.0,0,1.0,42,42,912.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,115000
2613,8910,1194,6,2,2,539.0,192,1.5,47,47,655.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,159500
2614,7332,864,6,2,3,288.0,168,2.0,47,47,414.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,120000
2615,7100,816,5,2,2,308.0,0,2.0,49,49,708.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,129900
2616,10800,1773,6,2,2,418.0,597,3.0,45,14,913.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,183000
2617,11650,1472,7,2,3,484.0,295,2.0,47,47,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,157500
2618,18275,2448,7,2,2,441.0,622,4.0,44,8,636.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,277500
2619,16321,1600,5,2,2,319.0,546,2.0,49,9,1277.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,207500
2620,12144,1521,4,2,3,597.0,367,1.5,56,56,455.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,147500
2621,10800,1192,4,2,2,0.0,0,1.5,57,56,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,135000
2622,7200,1040,5,2,2,625.0,0,1.0,56,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,109500
2623,7200,1040,4,2,2,420.0,29,1.0,56,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,109900
2624,7560,1040,5,2,2,286.0,392,1.0,47,47,369.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,133700
2625,8544,1040,3,2,2,400.0,0,2.0,56,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,81400
2626,8544,1040,3,2,2,400.0,0,2.0,57,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,87500
2627,8544,1040,3,2,2,400.0,0,2.0,56,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,93500
2628,8512,1556,5,2,2,0.0,0,2.0,46,46,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119000
2629,7945,1150,5,2,2,300.0,0,2.0,47,47,685.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,141000
2630,7000,1150,5,2,2,288.0,162,1.0,45,45,781.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,146000
2631,7590,1348,6,2,2,453.0,296,1.5,40,40,512.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155000
2632,10205,999,5,2,2,300.0,222,2.0,44,44,784.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,134500
2633,7400,1045,7,2,2,528.0,0,2.0,44,44,809.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,120000
2634,7000,864,5,2,2,336.0,0,1.5,44,44,468.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,105000
2635,7000,1025,5,2,2,0.0,176,2.0,44,44,953.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,124000
2636,9856,2014,5,3,2,624.0,239,2.0,106,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,169000
2637,9906,1328,4,2,2,210.0,232,1.0,81,56,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,107000
2638,9600,1668,5,2,2,240.0,140,2.0,58,56,276.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,135000
2639,5520,1657,4,2,1,162.0,0,1.0,86,26,284.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,111500
2640,9600,1416,6,2,3,400.0,24,1.5,106,2,381.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,156500
2641,9600,1641,7,2,4,546.0,234,2.0,81,16,16.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,178000
2642,6451,1428,7,2,2,576.0,348,2.0,106,36,208.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,139900
2643,3960,1004,7,2,3,200.0,348,1.0,76,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,105000
2644,5684,813,6,2,3,270.0,113,1.0,76,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,110000
2645,7745,1951,4,3,1,576.0,34,2.0,106,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,111500
2646,7741,1032,6,2,2,280.0,112,1.0,82,56,215.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,108000
2647,5633,844,5,2,2,216.0,254,1.0,81,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,111500
2648,9000,1750,5,2,4,240.0,293,1.0,126,15,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,124000
2649,7200,864,4,2,2,528.0,115,1.0,56,56,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,105000
2650,4400,1118,6,2,2,440.0,0,1.0,86,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,116000
2651,7614,1376,3,2,2,216.0,329,1.0,101,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,96900
2652,6000,960,5,2,2,576.0,0,2.0,51,51,576.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,135500
2653,6000,1566,5,2,3,450.0,320,1.5,82,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,139000
2654,7830,492,3,2,2,200.0,78,2.0,85,56,416.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,61500
2655,9576,1182,6,2,2,378.0,0,1.5,61,56,310.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,120000
2656,5820,1163,3,2,2,220.0,240,2.0,51,1,256.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,126175
2657,5747,840,3,2,1,250.0,112,1.0,86,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,64000
2658,9142,1928,6,2,1,440.0,172,2.0,96,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,137000
2659,9600,1774,4,2,2,779.0,90,3.0,106,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,87000
2660,10800,1768,7,2,2,320.0,341,1.5,92,36,390.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,163000
2661,6300,2104,7,2,2,432.0,429,2.0,96,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155000
2662,5000,1440,5,2,2,352.0,77,1.0,106,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,79000
2663,8850,1690,7,2,2,225.0,330,1.0,90,56,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,144000
2664,3600,1368,6,2,2,216.0,158,1.0,96,13,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,114504
2665,7200,1762,7,2,3,576.0,257,2.5,86,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,157000
2666,11340,1200,6,2,2,312.0,228,1.0,83,56,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,125000
2667,22950,3608,10,3,4,840.0,670,2.5,114,13,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,475000
2668,5976,1248,5,2,2,0.0,386,2.0,86,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,93500
2669,9750,960,5,2,2,624.0,0,1.0,48,48,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,125000
2670,4761,1020,3,1,1,0.0,105,1.0,88,56,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,64500
2671,7446,788,4,2,2,0.0,0,1.0,65,56,266.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100000
2672,6435,1577,6,2,1,312.0,0,1.0,67,56,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,140200
2673,11737,1827,6,2,2,240.0,105,1.0,82,10,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,202500
2674,5000,1664,6,2,2,420.0,60,2.0,59,56,399.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,159000
2675,7800,1118,5,2,2,410.0,271,2.0,67,56,507.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119900
2676,6240,1176,6,2,2,528.0,112,1.0,72,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,114500
2677,6240,1344,5,2,2,240.0,314,1.0,70,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,115000
2678,6120,1162,3,3,2,258.0,24,2.0,76,56,347.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,75000
2679,6120,1015,5,2,2,450.0,232,1.0,81,56,489.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,88000
2680,6240,912,4,2,2,0.0,0,1.0,59,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,80500
2681,6240,1576,5,2,2,225.0,0,1.0,78,56,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,149000
2682,6120,1324,5,2,3,180.0,55,1.0,76,22,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,110000
2683,6000,1103,6,2,3,440.0,286,1.0,81,26,397.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,110500
2684,6000,616,5,2,2,205.0,129,1.0,85,56,616.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,89000
2685,6380,1048,5,2,2,280.0,116,1.0,84,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,113000
2686,11672,816,5,2,2,210.0,280,1.0,81,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,109000
2687,33120,2486,6,2,2,576.0,0,2.0,44,44,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,220000
2688,9873,960,4,2,2,576.0,288,2.0,36,36,789.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,129000
2689,5310,1635,6,2,3,255.0,394,1.0,96,3,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,117000
2690,4118,693,4,2,1,0.0,20,1.0,65,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,52500
2691,10320,1430,4,2,1,370.0,428,2.0,82,56,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,107000
2692,7518,1330,5,1,2,390.0,117,1.0,96,2,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,116500
2693,9000,819,5,2,3,0.0,0,1.0,87,56,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72000
2694,8600,1376,6,2,2,198.0,0,2.0,69,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119500
2695,7200,1360,5,2,3,297.0,255,1.5,68,11,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,125500
2696,9786,1077,3,2,2,210.0,148,1.0,84,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,91000
2697,6780,754,6,2,2,0.0,53,2.0,71,24,490.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,84500
2698,7200,984,6,2,2,308.0,164,1.0,76,56,343.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,90000
2699,12375,1422,5,2,2,288.0,0,2.0,55,55,329.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,137500
2700,11136,1921,6,2,2,576.0,180,2.0,42,42,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,150000
2701,21370,1640,5,2,2,394.0,225,1.0,56,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,131000
2702,6930,1352,5,2,3,288.0,462,1.5,48,48,594.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,130000
2703,8250,1032,5,2,2,260.0,121,1.0,71,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,125000
2704,5220,879,5,2,2,180.0,108,1.0,70,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,80000
2705,5500,1073,7,2,2,246.0,120,3.0,2,2,883.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,157000
2706,11235,1382,4,2,2,459.0,82,1.5,43,27,547.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,148000
2707,10791,1296,4,2,2,516.0,0,2.0,39,39,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90000
2708,8414,1068,6,2,2,264.0,192,1.5,43,3,663.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,154500
2709,11327,1064,5,2,2,528.0,362,1.5,39,39,779.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,153600
2710,11777,1320,5,2,2,564.0,468,2.0,40,40,879.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,164500
2711,10366,934,6,2,2,336.0,77,1.5,42,42,456.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,132000
2712,9000,1059,5,2,2,286.0,88,2.0,40,40,773.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,142500
2713,11553,1159,5,2,2,336.0,466,1.5,38,38,673.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,158000
2714,7844,1400,6,2,2,440.0,0,1.5,28,28,209.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,149500
2715,9535,1458,5,2,2,512.0,284,2.5,39,39,1176.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,165000
2716,10335,1721,5,2,2,440.0,276,2.5,38,13,570.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,180000
2717,7176,1040,6,2,2,616.0,311,2.0,28,28,794.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,160500
2718,9662,1967,5,2,2,580.0,170,2.0,29,29,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,156500
2719,8235,1949,5,2,2,586.0,32,2.0,29,29,483.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,157000
2720,13650,1920,5,3,3,451.0,0,3.0,48,48,498.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,172500
2721,13125,1803,5,2,2,484.0,0,3.0,49,6,850.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,155000
2722,17920,1779,5,2,2,454.0,730,2.5,51,32,1391.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,170000
2723,17529,872,5,2,1,322.0,116,1.0,82,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,105000
2724,10246,960,4,2,2,364.0,88,1.5,41,5,648.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,145000
2725,14175,1437,5,2,2,576.0,304,2.5,50,19,988.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,168000
2726,20355,1830,7,2,2,521.0,283,2.0,39,39,1636.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,278000
2727,13050,1000,5,2,2,575.0,386,2.0,43,43,954.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,164000
2728,15593,2287,7,3,2,667.0,135,2.0,53,53,603.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,225000
2729,10820,810,5,2,2,576.0,0,2.0,35,34,694.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,130000
2730,13350,894,5,2,2,440.0,241,2.0,32,32,762.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,142500
2731,1700,1700,7,3,3,450.0,424,3.5,26,25,397.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,148400
2732,5271,1453,7,2,3,445.0,264,2.5,20,20,1082.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,190000
2733,9375,1350,4,2,2,504.0,237,1.5,52,52,799.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,146000
2734,6488,1150,5,2,2,215.0,264,1.0,64,56,230.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,128000
2735,7800,2008,5,2,4,230.0,103,4.0,58,4,603.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,225000
2736,19690,2201,6,3,3,432.0,822,2.0,40,40,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,274970
2737,19950,2009,6,2,2,795.0,222,2.0,78,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,235000
2738,19800,3672,6,2,3,836.0,796,3.5,71,16,425.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,415000
2739,11679,1560,5,2,2,528.0,850,2.5,44,44,1776.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,182000
2740,12048,1488,5,2,2,569.0,573,1.0,54,4,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,135000
2741,10519,1057,5,2,3,288.0,0,1.5,51,7,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,137000
2742,9525,1855,6,2,2,325.0,182,2.0,52,34,444.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,136900
2743,9525,1609,6,2,2,305.0,0,1.5,53,53,468.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,149900
2744,6420,1148,5,2,2,308.0,0,1.5,54,54,761.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,123500
2745,8335,1124,5,2,2,0.0,226,1.0,52,52,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,93000
2746,7585,1456,5,2,2,280.0,0,2.5,58,56,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,91500
2747,11200,1298,6,3,3,403.0,191,3.0,21,21,1258.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,180000
2748,12128,2559,6,3,4,506.0,413,2.5,17,17,549.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,209000
2749,9554,1911,8,3,3,471.0,263,2.5,13,12,380.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,215000
2750,9069,1440,6,3,3,920.0,288,4.0,13,13,1344.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,224500
2751,11003,1876,7,3,3,848.0,40,2.5,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,229800
2752,7488,1208,7,3,3,632.0,163,2.0,1,1,393.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,183600
2753,7406,1220,7,3,3,632.0,159,3.0,0,0,684.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,194000
2754,6762,1294,7,3,3,662.0,223,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,193879
2755,11210,1614,7,3,3,865.0,203,2.0,1,0,20.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,221500
2756,8990,1498,7,3,3,675.0,384,2.0,0,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,204900
2757,8760,1962,7,3,3,868.0,90,2.5,0,0,464.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,239799
2758,13377,1846,6,3,3,495.0,32,3.0,0,0,1576.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,233555
2759,11645,1734,7,3,3,660.0,184,3.0,1,1,1300.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,260000
2760,11645,1590,8,3,4,754.0,256,3.5,1,0,1122.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,294900
2761,10984,1809,7,3,3,638.0,198,2.5,1,0,0.0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,209700
2762,9316,1614,7,3,3,576.0,145,2.0,1,1,56.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,225000
