Order,SalePrice,Lot Area,Gr Liv Area,Overall Qual,Exter Qual,Kitchen Qual,Garage Area,PorchSFTotal,BathroomsTotal,HouseAge,HouseRemodelAge,Total Bsmt SF,Railroad_Near,Railroad_Adjacent,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD
2512,183900,82170,31944,154,66,66,11132.0,748,77.0,154,154,9900.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
2513,165000,58322,30404,154,66,66,10780.0,4466,77.0,132,132,14102.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
2514,139000,97834,23760,154,66,66,10912.0,1100,55.0,66,66,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
2515,200000,182908,37268,154,66,66,9548.0,10824,55.0,198,176,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
2516,221000,157960,34496,176,66,66,12408.0,5852,44.0,110,88,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
2517,270000,229176,35856,192,72,96,11544.0,5904,60.0,264,240,35856.0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24
2518,165000,270000,28992,144,72,48,13104.0,5760,60.0,696,696,18408.0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24
2519,214000,63920,20995,136,51,34,8228.0,3587,34.0,442,442,20247.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17
2520,188000,61880,17612,136,51,51,8228.0,4097,34.0,442,442,14620.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17
2521,190000,65858,20842,136,51,51,8228.0,3587,34.0,442,442,13719.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17
2522,170000,65892,20842,136,51,51,8228.0,3281,34.0,476,476,20026.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17
2523,385000,1206504,44208,216,72,72,21456.0,22296,60.0,600,456,43440.0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24
2524,146500,196650,17895,75,30,30,7515.0,4395,45.0,510,510,14430.0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2525,170000,152880,28800,105,30,45,7305.0,1470,45.0,570,210,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2526,262500,311715,32340,105,30,30,7620.0,5550,30.0,570,45,5475.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2527,179900,175500,21240,90,30,30,11640.0,4320,37.5,570,570,6060.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2528,250000,165435,39810,90,30,45,9285.0,4305,52.5,570,330,9285.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2529,165150,156000,26850,90,30,30,7260.0,4425,45.0,510,510,3705.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2530,164500,152100,20010,105,30,30,7155.0,4785,45.0,585,585,9315.0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2531,140000,144000,17460,105,30,30,7920.0,0,22.5,555,555,0.0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0
2532,135500,117000,11760,60,24,24,4608.0,816,24.0,468,468,10560.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2533,142000,115200,12612,60,24,24,6048.0,0,24.0,456,456,9096.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2534,155000,103680,21240,60,24,24,6360.0,3960,30.0,456,456,10128.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2535,157500,112320,11712,72,24,36,6048.0,1128,24.0,456,24,9120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2536,138500,100800,12624,60,24,24,3456.0,4272,30.0,456,456,12192.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2537,140000,100800,10776,60,24,24,3912.0,1716,24.0,456,456,8928.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2538,124400,117108,12612,60,24,24,3168.0,3240,24.0,480,480,9588.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2539,158000,115200,13692,60,24,24,6816.0,936,24.0,468,468,12048.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2540,146000,110760,14400,60,24,36,10608.0,768,30.0,492,96,7932.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2541,190000,222045,29895,90,30,30,7425.0,990,37.5,525,525,6240.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
2542,136500,127908,12600,60,24,24,4416.0,3828,24.0,540,540,10980.0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0
2543,129900,109200,10368,60,24,24,7488.0,0,24.0,576,576,8340.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2544,145000,100716,20544,60,24,24,7056.0,3912,24.0,564,12,6336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2545,185900,105600,18780,72,24,36,3588.0,5232,36.0,492,72,13836.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2546,160000,105600,15012,72,24,24,5532.0,1392,24.0,504,504,6636.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2547,167000,124416,17856,72,24,24,5160.0,2568,30.0,504,504,12096.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2548,157500,112200,17280,60,24,24,5760.0,3264,18.0,504,504,4320.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2549,140000,124584,13140,72,24,24,3168.0,0,24.0,576,576,6156.0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0
2550,150000,107676,12636,60,24,48,9000.0,3120,24.0,576,180,7140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2551,151500,129600,14976,60,24,24,3432.0,0,24.0,552,552,7584.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2552,129800,102600,9792,72,24,24,2880.0,3216,24.0,864,672,6888.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2553,137000,137100,12096,60,24,24,3300.0,1440,12.0,624,624,5832.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2554,137000,116688,12516,60,24,24,3276.0,2076,12.0,708,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2555,121600,23560,6150,20,10,10,1525.0,600,12.5,300,280,1920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2556,85500,29500,4345,20,10,5,0.0,0,5.0,415,240,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2557,79900,29125,3735,20,10,10,2640.0,160,5.0,400,265,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2558,127000,37190,6260,25,10,10,2880.0,520,5.0,490,75,0.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2559,161000,115200,17196,60,24,24,5292.0,4188,24.0,540,192,10980.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2560,146500,130296,19488,60,24,24,2880.0,4368,24.0,648,648,480.0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
2561,135000,115200,14592,60,24,24,3360.0,0,24.0,660,660,11952.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2562,137900,128160,25632,60,24,24,6336.0,360,24.0,660,660,9072.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2563,133000,113880,18936,72,24,12,2880.0,384,24.0,780,672,6816.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2564,137000,113544,20736,60,24,24,2808.0,3660,18.0,684,396,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2565,121000,118656,11232,60,24,24,2880.0,1920,12.0,624,372,5832.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2566,119000,107004,19008,60,24,24,6072.0,0,24.0,468,468,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2567,172000,152400,14952,72,24,24,5292.0,828,24.0,504,504,11268.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2568,98600,102000,14820,60,24,24,5760.0,0,12.0,540,540,7200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2569,226000,170400,25884,84,24,36,5844.0,2052,30.0,480,480,5340.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2570,118000,108000,13536,60,24,24,3432.0,0,12.0,624,624,9744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2571,235000,305028,37344,96,36,36,9540.0,6816,42.0,1056,192,14640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2572,135000,116676,12096,72,24,24,5160.0,0,12.0,516,516,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2573,132500,92736,14280,60,24,24,6480.0,216,24.0,528,528,9636.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2574,143000,97956,13728,60,24,24,9552.0,1032,24.0,564,564,12504.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2575,132000,100800,16368,60,24,24,3972.0,720,18.0,588,588,7476.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2576,145250,139200,16596,72,24,24,3504.0,540,18.0,552,552,6780.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2577,162000,115320,16032,72,24,24,5856.0,960,18.0,576,576,2436.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2578,148000,120000,16440,60,24,24,3600.0,3732,24.0,600,600,11508.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2579,141000,178200,13104,60,24,24,3588.0,4680,24.0,588,588,10740.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2580,153000,121824,13488,72,24,24,4236.0,6396,24.0,600,144,10968.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2581,134450,120132,14832,60,24,36,5364.0,0,18.0,588,120,4320.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2582,135960,84384,11316,60,24,24,7200.0,504,24.0,324,324,11316.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2583,156000,97104,12600,72,24,36,3432.0,0,24.0,624,72,9888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2584,140000,135720,16500,72,24,24,5412.0,360,12.0,624,624,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2585,139500,153336,12096,60,24,24,3360.0,1848,24.0,648,36,7896.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2586,155000,122040,18900,72,24,36,4800.0,0,18.0,660,660,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2587,127000,92400,13740,60,24,24,8208.0,0,12.0,600,600,3252.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2588,133500,132600,12060,60,24,24,3828.0,3456,12.0,600,600,5856.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2589,125000,163200,12672,60,24,24,3600.0,0,30.0,612,612,12672.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2590,142000,185136,10608,60,24,24,3240.0,2340,24.0,660,180,8892.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2591,167000,255588,24468,84,36,24,9492.0,1080,30.0,780,516,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2592,159000,159600,16608,60,24,24,10752.0,4776,24.0,600,60,5928.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2593,180000,88544,10560,20,8,8,4032.0,3308,18.0,324,124,4072.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2594,127000,90000,15744,72,24,24,7788.0,336,18.0,708,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2595,112000,28000,5240,24,8,8,1592.0,504,8.0,328,224,2468.0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
2596,99800,41640,2852,12,8,12,1484.0,944,4.0,304,20,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2597,117000,21600,3332,20,8,12,1304.0,0,4.0,208,24,1660.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2598,108480,21600,4292,20,8,8,1304.0,448,4.0,340,152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2599,68000,130968,8580,36,24,24,7920.0,2244,12.0,924,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2600,86900,28032,2880,16,8,4,1120.0,280,4.0,424,32,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2601,120000,43200,4520,20,8,8,2880.0,916,8.0,344,224,3284.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2602,155500,28800,6380,24,8,8,2112.0,1120,8.0,364,224,1352.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2603,80000,43272,7040,16,8,8,2592.0,864,6.0,384,224,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2604,105000,41640,4856,12,8,8,3744.0,1504,4.0,364,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2605,160000,43200,9656,20,8,8,2080.0,568,8.0,424,144,2656.0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
2606,170000,43200,5864,20,8,12,2264.0,1828,10.0,280,68,2504.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2607,160000,103896,15888,72,24,24,5280.0,1656,24.0,492,492,7716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2608,159950,160800,13032,60,24,24,5808.0,0,24.0,480,480,7728.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2609,165000,122208,13752,72,24,24,3528.0,5040,18.0,516,516,6960.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2610,159000,117432,20808,72,24,36,5280.0,1536,18.0,528,300,7200.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2611,147000,114120,14484,72,24,24,3168.0,2880,18.0,528,252,8412.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2612,115000,93600,10944,60,24,24,3456.0,0,12.0,504,504,10944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2613,159500,106920,14328,72,24,24,6468.0,2304,18.0,564,564,7860.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2614,120000,87984,10368,72,24,36,3456.0,2016,24.0,564,564,4968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2615,129900,85200,9792,60,24,24,3696.0,0,24.0,588,588,8496.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2616,183000,129600,21276,72,24,24,5016.0,7164,36.0,540,168,10956.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2617,157500,139800,17664,84,24,36,5808.0,3540,24.0,564,564,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2618,277500,219300,29376,84,24,24,5292.0,7464,48.0,528,96,7632.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2619,207500,195852,19200,60,24,24,3828.0,6552,24.0,588,108,15324.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2620,147500,145728,18252,48,24,36,7164.0,4404,18.0,672,672,5460.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2621,135000,129600,14304,48,24,24,0.0,0,18.0,684,672,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2622,109500,86400,12480,60,24,24,7500.0,0,12.0,672,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2623,109900,86400,12480,48,24,24,5040.0,348,12.0,672,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2624,133700,90720,12480,60,24,24,3432.0,4704,12.0,564,564,4428.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2625,81400,102528,12480,36,24,24,4800.0,0,24.0,672,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2626,87500,102528,12480,36,24,24,4800.0,0,24.0,684,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2627,93500,102528,12480,36,24,24,4800.0,0,24.0,672,672,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2628,119000,102144,18672,60,24,24,0.0,0,24.0,552,552,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2629,141000,95340,13800,60,24,24,3600.0,0,24.0,564,564,8220.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2630,146000,84000,13800,60,24,24,3456.0,1944,12.0,540,540,9372.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2631,155000,91080,16176,72,24,24,5436.0,3552,18.0,480,480,6144.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2632,134500,122460,11988,60,24,24,3600.0,2664,24.0,528,528,9408.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2633,120000,88800,12540,84,24,24,6336.0,0,24.0,528,528,9708.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2634,105000,84000,10368,60,24,24,4032.0,0,18.0,528,528,5616.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2635,124000,84000,12300,60,24,24,0.0,2112,24.0,528,528,11436.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
2636,169000,39424,8056,20,12,8,2496.0,956,8.0,424,4,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2637,107000,39624,5312,16,8,8,840.0,928,4.0,324,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2638,135000,38400,6672,20,8,8,960.0,560,8.0,232,224,1104.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2639,111500,22080,6628,16,8,4,648.0,0,4.0,344,104,1136.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2640,156500,38400,5664,24,8,12,1600.0,96,6.0,424,8,1524.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2641,178000,38400,6564,28,8,16,2184.0,936,8.0,324,64,64.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2642,139900,25804,5712,28,8,8,2304.0,1392,8.0,424,144,832.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2643,105000,15840,4016,28,8,12,800.0,1392,4.0,304,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2644,110000,22736,3252,24,8,12,1080.0,452,4.0,304,4,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2645,111500,30980,7804,16,12,4,2304.0,136,8.0,424,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2646,108000,30964,4128,24,8,8,1120.0,448,4.0,328,224,860.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2647,111500,22532,3376,20,8,8,864.0,1016,4.0,324,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2648,124000,36000,7000,20,8,16,960.0,1172,4.0,504,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2649,105000,28800,3456,16,8,8,2112.0,460,4.0,224,224,0.0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
2650,116000,17600,4472,24,8,8,1760.0,0,4.0,344,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2651,96900,30456,5504,12,8,8,864.0,1316,4.0,404,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2652,135500,24000,3840,20,8,8,2304.0,0,8.0,204,204,2304.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2653,139000,24000,6264,20,8,12,1800.0,1280,6.0,328,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2654,61500,31320,1968,12,8,8,800.0,312,8.0,340,224,1664.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2655,120000,38304,4728,24,8,8,1512.0,0,6.0,244,224,1240.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2656,126175,23280,4652,12,8,8,880.0,960,8.0,204,4,1024.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2657,64000,22988,3360,12,8,4,1000.0,448,4.0,344,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2658,137000,36568,7712,24,8,4,1760.0,688,8.0,384,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2659,87000,38400,7096,16,8,8,3116.0,360,12.0,424,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2660,163000,43200,7072,28,8,8,1280.0,1364,6.0,368,144,1560.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2661,155000,25200,8416,28,8,8,1728.0,1716,8.0,384,4,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2662,79000,20000,5760,20,8,8,1408.0,308,4.0,424,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2663,144000,35400,6760,28,8,8,900.0,1320,4.0,360,224,0.0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
2664,114504,14400,5472,24,8,8,864.0,632,4.0,384,52,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2665,157000,28800,7048,28,8,12,2304.0,1028,10.0,344,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2666,125000,45360,4800,24,8,8,1248.0,912,4.0,332,224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2667,475000,91800,14432,40,12,16,3360.0,2680,10.0,456,52,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2668,93500,23904,4992,20,8,8,0.0,1544,8.0,344,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2669,125000,39000,3840,20,8,8,2496.0,0,4.0,192,192,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2670,64500,9522,2040,6,2,2,0.0,210,2.0,176,112,0.0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2671,100000,37230,3940,20,10,10,0.0,0,5.0,325,280,1330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2672,140200,32175,7885,30,10,5,1560.0,0,5.0,335,280,0.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2673,202500,58685,9135,30,10,10,1200.0,525,5.0,410,50,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2674,159000,25000,8320,30,10,10,2100.0,300,10.0,295,280,1995.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2675,119900,31200,4472,20,8,8,1640.0,1084,8.0,268,224,2028.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2676,114500,31200,5880,30,10,10,2640.0,560,5.0,360,280,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2677,115000,31200,6720,25,10,10,1200.0,1570,5.0,350,280,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2678,75000,30600,5810,15,15,10,1290.0,120,10.0,380,280,1735.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2679,88000,30600,5075,25,10,10,2250.0,1160,5.0,405,280,2445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2680,80500,31200,4560,20,10,10,0.0,0,5.0,295,280,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2681,149000,31200,7880,25,10,10,1125.0,0,5.0,390,280,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2682,110000,30600,6620,25,10,15,900.0,275,5.0,380,110,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2683,110500,24000,4412,24,8,12,1760.0,1144,4.0,324,104,1588.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2684,89000,30000,3080,25,10,10,1025.0,645,5.0,425,280,3080.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2685,113000,31900,5240,25,10,10,1400.0,580,5.0,420,280,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2686,109000,58360,4080,25,10,10,1050.0,1400,5.0,405,280,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2687,220000,132480,9944,24,8,8,2304.0,0,8.0,176,176,0.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2688,129000,49365,4800,20,10,10,2880.0,1440,10.0,180,180,3945.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2689,117000,21240,6540,24,8,12,1020.0,1576,4.0,384,12,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2690,52500,16472,2772,16,8,4,0.0,80,4.0,260,224,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2691,107000,20640,2860,8,4,2,740.0,856,4.0,164,112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2692,116500,15036,2660,10,2,4,780.0,234,2.0,192,4,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2693,72000,18000,1638,10,4,6,0.0,0,2.0,174,112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2694,119500,17200,2752,12,4,4,396.0,0,4.0,138,112,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2695,125500,14400,2720,10,4,6,594.0,510,3.0,136,22,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2696,91000,19572,2154,6,4,4,420.0,296,2.0,168,112,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2697,84500,13560,1508,12,4,4,0.0,106,4.0,142,48,980.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2698,90000,14400,1968,12,4,4,616.0,328,2.0,152,112,686.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2699,137500,99000,11376,40,16,16,2304.0,0,16.0,440,440,2632.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
2700,150000,89088,15368,48,16,16,4608.0,1440,16.0,336,336,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
2701,131000,170960,13120,40,16,16,3152.0,1800,8.0,448,448,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
2702,130000,145530,28392,105,42,63,6048.0,9702,31.5,1008,1008,12474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2703,125000,49500,6192,30,12,12,1560.0,726,6.0,426,336,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
2704,80000,36540,6153,35,14,14,1260.0,756,7.0,490,392,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
2705,157000,38500,7511,49,14,14,1722.0,840,21.0,14,14,6181.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
2706,148000,89880,11056,32,16,16,3672.0,656,12.0,344,216,4376.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
2707,90000,86328,10368,32,16,16,4128.0,0,16.0,312,312,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
