Order,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,SalePrice,SalesPriceLog,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighbor_int,Neighbor_intsorted,Railroad_Adjacent,Railroad_Near,Street_Feeder,Street_Aterial,PosFeature_Adjacent,PosFeature_Near,Street_Grvl,Street_Pave,Gr Liv Area2,Gr Liv Area Log,Area1st2nd,Overall Qual2,Overall Cond2,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HouseAge,HouseRemodelAge,HouseIsreModeled,HouseIsNew,RenovationNeeded,BathroomsTotal,Functional_bin,PorchSFTotal,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Area2,GarageAge
2204,50,6,55.0,7642,0,5,5,3,2,5,7,8,1918,1998,0.0,3,2,4,4,0,1,0.0,1,0.0,912.0,0.0,3,1,4,912,514,0,1426,0.0,0.0,1,1,3,1,3,7,7,1,4,1925,1,1.0,216.0,3,3,2,0,240,0,0,0,0,0,4,0,189950,12.154516158615772,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,2033476,7.262628600974241,1426,49,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,89,9,1,0,0,1.5,1,240,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,46656.0,82
2205,70,6,53.0,7155,0,5,5,3,3,5,6,8,1926,1991,0.0,2,2,4,4,0,1,0.0,1,0.0,686.0,0.0,2,1,4,686,775,0,1461,0.0,0.0,1,0,3,1,2,6,7,1,4,1926,1,1.0,225.0,3,3,0,0,0,116,0,0,0,0,2,0,135000,11.813030057420567,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,2134521,7.2868764117507,1461,36,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,81,16,1,0,1,1.0,1,116,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,50625.0,81
2206,75,6,53.0,7128,0,5,5,3,3,5,7,5,1941,1950,0.0,2,3,4,4,0,2,364.0,1,0.0,554.0,364.0,3,1,4,918,728,0,1646,0.0,0.0,2,0,4,1,2,7,7,2,4,1941,1,1.0,240.0,3,3,2,0,0,0,0,126,0,0,2,0,164000,12.007621706806335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,2709316,7.406103381237015,1646,49,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,66,57,1,0,0,2.0,1,126,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,57600.0,66
2207,30,6,40.0,4280,0,5,5,3,3,5,5,6,1913,2002,0.0,2,2,4,4,0,2,365.0,1,0.0,75.0,365.0,2,0,4,694,0,0,694,0.0,0.0,1,0,2,1,3,4,7,1,4,1990,1,1.0,352.0,4,3,1,0,0,34,0,0,0,0,2,0,90350,11.411446296020374,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,481636,6.542471960506805,694,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,94,5,1,0,0,1.0,1,34,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,123904.0,17
2208,50,6,53.0,5362,0,5,5,3,2,5,5,6,1910,2003,0.0,2,2,4,4,0,1,0.0,1,0.0,661.0,0.0,4,1,4,661,589,0,1250,0.0,0.0,2,0,3,1,2,8,7,1,4,1985,1,2.0,552.0,3,3,2,242,0,81,0,0,0,0,0,0,139000,11.842229212112828,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,1562500,7.1308988302963465,1250,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,97,4,1,0,0,2.0,1,323,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,304704.0,22
2209,30,6,50.0,6305,0,5,2,3,3,5,5,7,1938,1950,0.0,2,3,3,3,0,1,0.0,1,0.0,920.0,0.0,4,1,4,954,0,0,954,0.0,0.0,1,0,2,1,1,5,7,1,4,1938,1,1.0,240.0,2,3,2,0,0,0,0,0,0,0,2,0,119750,11.693161515273161,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,910116,6.860663671448287,954,25,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,69,57,1,0,1,1.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,57600.0,69
2210,90,4,82.0,7136,0,2,1,3,3,5,6,6,1946,1950,423.0,2,2,5,4,0,2,484.0,1,0.0,495.0,484.0,2,0,2,979,979,0,1958,0.0,0.0,2,0,4,2,2,8,7,0,0,1946,1,2.0,492.0,3,3,2,0,0,0,0,0,0,0,0,0,145000,11.884489021402711,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,3833764,7.579678823090456,1958,36,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,61,57,1,0,0,2.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,242064.0,61
2211,90,4,82.0,6270,0,5,1,3,3,5,5,6,1949,1950,0.0,2,2,4,4,0,3,284.0,1,0.0,717.0,284.0,2,0,3,1001,1001,0,2002,0.0,0.0,2,0,4,2,2,8,7,0,0,1949,1,3.0,871.0,3,3,2,0,0,0,0,0,0,0,0,0,145000,11.884489021402711,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,4008004,7.601901959875166,2002,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,58,57,1,0,0,2.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,758641.0,58
2212,70,6,60.0,7230,0,5,5,3,3,5,7,7,1927,1992,0.0,2,2,4,4,0,1,0.0,1,0.0,851.0,0.0,3,1,4,867,851,0,1718,0.0,0.0,2,1,4,1,3,8,7,1,3,1927,1,2.0,264.0,3,3,2,291,0,60,0,153,0,0,4,0,238000,12.380025952653611,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,2951524,7.4489161025442,1718,49,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,80,15,1,0,0,2.5,1,504,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,69696.0,80
2213,20,6,126.0,13108,0,1,1,3,3,5,5,5,1951,1951,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,4,1226,0,0,1226,0.0,0.0,1,1,2,1,2,7,6,1,4,1951,3,2.0,400.0,3,3,2,174,24,120,0,228,0,0,0,0,153500,11.941455846009388,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,1503076,7.111512116496157,1226,25,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,56,56,0,0,1,1.5,1,546,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,160000.0,56
2214,70,6,86.0,22420,0,2,5,3,3,5,6,6,1918,1950,0.0,2,2,5,4,0,3,1128.0,1,0.0,242.0,1128.0,2,0,3,1370,1254,0,2624,1.0,1.0,2,1,4,1,2,10,7,1,4,1918,1,3.0,864.0,3,3,0,0,0,0,0,0,0,0,0,0,239000,12.384218830913648,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,1,0,0,0,False,True,6885376,7.8724551500639794,2624,36,36,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,89,57,1,0,1,3.5,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,746496.0,89
2215,70,6,78.0,12168,0,5,1,3,3,2,8,6,1934,1998,0.0,2,2,5,4,1,3,428.0,1,0.0,537.0,428.0,2,1,4,1940,1254,0,3194,0.0,0.0,2,1,4,1,2,10,7,2,4,1934,1,2.0,380.0,3,3,2,0,0,0,0,0,0,0,0,0,359100,12.791356180214175,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,10201636,8.069029328774958,3194,64,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,73,9,1,0,0,2.5,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,144400.0,73
2216,50,6,110.0,7810,0,2,1,3,3,5,4,6,1930,2003,0.0,2,3,4,5,0,5,189.0,1,0.0,741.0,189.0,4,1,4,1230,525,0,1755,0.0,0.0,2,0,4,1,3,7,7,1,3,1930,1,1.0,231.0,2,3,2,0,40,0,0,0,0,0,0,0,188000,12.144197241812087,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,3080025,7.470224135899966,1755,16,36,False,True,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,77,4,1,0,1,2.0,1,40,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,53361.0,77
2217,50,6,69.9518051147461,11275,0,2,1,3,2,2,6,7,1932,1950,480.0,2,2,4,4,1,2,297.0,2,557.0,0.0,854.0,2,1,4,1096,895,0,1991,0.0,0.0,1,1,3,1,2,7,7,1,4,1977,1,2.0,432.0,3,2,2,0,0,19,0,0,0,0,0,0,220000,12.301382825334498,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,3964081,7.596392304064196,1991,36,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,75,57,1,0,1,1.5,1,19,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,186624.0,30
2218,190,6,79.0,6221,0,2,5,3,3,5,5,5,1941,1950,0.0,2,2,4,3,0,2,533.0,1,0.0,195.0,533.0,4,1,4,760,595,0,1355,0.0,0.0,2,0,3,1,2,5,7,0,0,1966,1,2.0,528.0,3,3,2,0,0,0,0,144,0,0,2,0,140000,11.84939770159144,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,1836025,7.2115567333138015,1355,25,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,66,57,1,0,1,2.0,1,144,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,278784.0,41
2219,70,6,70.0,10570,0,5,2,3,3,2,8,8,1932,1994,0.0,3,2,5,5,0,2,297.0,1,0.0,556.0,297.0,2,1,4,1549,1178,0,2727,0.0,0.0,2,1,3,1,3,10,3,2,3,1932,1,2.0,440.0,3,3,2,0,74,0,0,0,0,0,0,0,315000,12.66032791780777,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,7436529,7.910957382845589,2727,64,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,75,13,1,0,0,2.5,1,74,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,193600.0,75
2220,70,6,61.0,7259,0,2,5,3,3,2,6,8,1945,2002,0.0,2,2,4,4,0,4,774.0,2,150.0,104.0,924.0,4,1,4,1436,884,0,2320,1.0,1.0,2,1,3,1,3,9,7,1,3,1945,1,1.0,180.0,3,3,2,224,0,0,0,0,0,0,2,0,259500,12.46651198158808,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,5382400,7.749322464660356,2320,36,64,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,62,5,1,0,0,3.5,1,224,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,32400.0,62
2221,20,6,110.0,14442,0,5,5,3,3,5,6,7,1957,2004,106.0,2,2,4,4,0,5,1186.0,1,0.0,291.0,1186.0,4,1,4,1839,0,0,1839,1.0,1.0,2,0,3,1,3,7,7,2,3,1957,3,2.0,416.0,3,3,2,0,87,0,0,200,0,0,0,0,257500,12.458774999085929,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,3381921,7.516977224604321,1839,36,49,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,50,3,1,0,0,3.0,1,287,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,173056.0,50
2222,70,6,75.0,13125,0,5,5,3,3,5,7,6,1940,1984,0.0,2,2,4,4,0,3,410.0,1,0.0,390.0,410.0,2,1,4,960,780,0,1740,0.0,0.0,1,1,3,1,2,6,7,2,4,1940,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,0,219500,12.299107511497363,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,3027600,7.461640392208575,1740,49,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,67,23,1,0,0,1.5,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,57600.0,67
2223,20,6,69.9518051147461,21000,0,5,2,3,2,5,6,5,1953,1953,184.0,2,3,5,4,1,4,35.0,2,869.0,905.0,904.0,2,1,4,2259,0,0,2259,1.0,1.0,2,0,3,1,3,7,7,2,4,1953,1,2.0,450.0,3,3,2,166,120,192,0,0,0,0,2,0,217000,12.287652632522597,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,5103081,7.7226775164680035,2259,36,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54,54,0,0,0,3.0,1,478,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,202500.0,54
2224,20,6,69.9518051147461,25485,0,2,5,3,4,5,6,4,1960,1960,423.0,2,1,4,5,1,2,540.0,2,1020.0,0.0,1560.0,2,1,4,1560,0,0,1560,0.0,0.0,1,1,3,1,2,6,7,3,3,1960,2,2.0,580.0,3,3,2,0,75,584,0,0,0,0,0,0,201000,12.211060187041213,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,2433600,7.352441100243583,1560,36,16,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,47,47,0,0,0,1.5,1,659,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,336400.0,47
2225,20,6,69.9518051147461,21579,0,2,5,3,4,5,6,6,1968,1968,0.0,2,2,5,4,0,3,813.0,1,0.0,675.0,813.0,4,1,4,1488,0,0,1488,0.0,0.0,2,0,3,1,2,7,7,2,4,1968,2,2.0,552.0,3,3,2,0,0,216,0,0,0,0,0,0,215000,12.2783933071098,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,2214144,7.305188215393037,1488,36,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,39,39,0,0,0,2.5,1,216,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,304704.0,39
2226,160,5,24.0,1782,0,5,5,3,3,5,6,6,1980,1980,0.0,2,3,5,4,0,5,330.0,1,0.0,186.0,330.0,3,1,4,529,516,0,1045,0.0,0.0,1,0,2,1,2,5,7,1,3,1980,1,2.0,462.0,3,3,2,180,0,0,0,0,0,0,2,0,123900,11.727230067617233,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,11,0,0,0,0,0,0,False,True,1092025,6.951772164398911,1045,36,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,27,27,0,0,0,1.0,1,180,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,213444.0,27
2227,20,6,69.9518051147461,17871,0,1,5,3,3,5,4,5,1995,1996,0.0,2,2,5,4,0,1,0.0,1,0.0,1680.0,0.0,3,1,4,1680,0,0,1680,0.0,0.0,2,0,4,1,3,7,7,0,0,1996,1,2.0,628.0,3,3,2,152,0,0,0,0,0,0,0,0,170000,12.043553716032399,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,20,0,0,0,0,0,0,False,True,2822400,7.426549072397305,1680,16,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,12,11,1,0,0,2.0,1,152,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,394384.0,11
2228,120,5,35.0,3907,0,2,2,3,3,2,8,5,1988,1988,0.0,2,2,5,4,3,5,577.0,1,0.0,427.0,577.0,3,1,4,1020,0,0,1020,1.0,1.0,1,0,1,1,2,4,7,0,0,1988,1,2.0,509.0,3,3,2,135,0,0,0,0,0,0,0,0,200000,12.206072645530174,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,11,0,0,0,0,0,0,False,True,1040400,6.927557906278317,1020,64,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,19,19,0,0,0,2.0,1,135,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,259081.0,19
