1st Flr SF,2nd Flr SF,3Ssn Porch,Alley,BathroomsTotal,Bedroom AbvGr,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Fence,Fireplace Qu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Full Bath,Functional,Functional_bin,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,GarageAge,Gr Liv Area,Half Bath,Heating QC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,HouseAge,HouseIsNew,HouseIsreModeled,HouseRemodelAge,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Frontage,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Misc Val,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Open Porch SF,Order,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,PorchSFTotal,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RenovationNeeded,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,SalePrice,Screen Porch,Street_Aterial,Street_Feeder,Street_Grvl,Street_Pave,TotRms AbvGrd,Total Bsmt SF,Utilities,Wood Deck SF
2036,604,0,0,4.5,3,True,False,False,False,False,4,0,1.0,1.0,5,200.0,1836.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,3,7,1,792.0,3.0,3,2,3,False,True,False,False,False,False,False,0,2640,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,1,4,5,5,13162,2,100.0,5,0,60,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,265,2462,5,9,2,0,0,265,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,405749,0,0,1,False,True,11,1836.0,3,0
1489,0,0,0,2.0,3,True,False,False,False,False,5,0,0.0,0.0,5,1489.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,776.0,2.0,3,2,3,False,True,False,False,False,False,False,0,1489,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,3,5,5,11216,3,81.0,5,0,20,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,140,2463,5,8,2,0,0,140,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,232600,0,0,0,False,True,7,0.0,3,0
1095,844,0,0,2.5,3,True,False,False,False,False,4,1,0.0,0.0,5,1095.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,1053.0,3.0,3,2,3,False,True,False,False,False,False,False,0,1939,1,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,1,3,5,5,10728,3,84.0,5,0,60,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,51,2464,5,8,2,0,0,243,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,266000,0,0,0,False,True,8,0.0,3,192
756,797,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,756.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,615.0,2.0,3,2,3,False,True,False,False,False,False,False,1,1553,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,1,0,1,3,5,5,8125,3,65.0,5,0,60,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,45,2465,5,7,2,0,0,45,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,186500,0,0,0,False,True,6,0.0,3,0
858,858,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,858.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,615.0,2.0,3,2,3,False,True,False,False,False,False,False,1,1716,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,1,1,3,5,5,8125,3,65.0,5,0,60,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,53,2466,5,6,2,0,0,53,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,200825,0,0,0,False,True,7,0.0,3,0
778,798,0,0,2.5,3,True,False,False,False,False,5,0,0.0,0.0,5,770.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,614.0,2.0,3,2,3,False,True,False,False,False,False,False,0,1576,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,1,3,5,5,8125,3,65.0,5,0,60,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,50,2467,5,7,2,0,0,50,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,197000,0,0,0,False,True,6,0.0,3,0
1262,0,0,3,2.0,2,True,False,False,False,False,4,0,0.0,0.0,5,357.0,905.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,572.0,2.0,3,3,3,False,True,False,False,False,False,False,0,1262,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,3,5,5,7200,3,60.0,5,0,20,7,68.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,120,2468,5,6,2,0,0,120,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,185000,0,0,0,False,True,5,905.0,3,0
1266,0,0,3,2.0,3,True,False,False,False,False,4,0,0.0,0.0,5,1257.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,453.0,2.0,3,1,3,False,True,False,False,False,False,False,1,1266,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,3,5,5,7500,3,62.0,5,0,20,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,144,2469,5,7,2,0,0,182,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,176000,0,0,0,False,True,6,0.0,3,38
1301,0,0,3,3.0,2,True,False,False,False,False,5,0,1.0,1.0,5,1293.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,572.0,2.0,3,2,3,False,True,False,False,False,False,False,0,1301,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,3,5,5,7200,3,60.0,5,0,20,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,121,2470,5,7,2,0,0,337,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,187750,0,0,0,False,True,5,0.0,3,216
1142,0,0,0,1.5,3,True,False,False,False,False,4,1,0.0,0.0,4,1118.0,24.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,1,7,1,0.0,0.0,0,0,0,False,False,False,False,False,False,True,1,1142,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,3,5,5,7733,3,74.0,2,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50,2471,5,6,2,0,0,54,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,139500,0,0,0,False,True,5,24.0,3,4
1400,0,0,0,2.0,3,True,False,False,False,False,4,2,0.0,0.0,5,1400.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,612.0,2.0,3,2,3,False,True,False,False,False,False,False,1,1400,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,1,3,5,5,11024,2,91.0,2,0,20,6,118.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,55,2472,5,7,2,0,0,199,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,186800,0,0,0,False,True,6,0.0,3,144
1131,0,0,0,1.5,3,True,False,False,False,False,4,0,0.0,0.0,5,1131.0,0.0,0.0,1,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,1,7,1,0.0,0.0,0,0,0,False,False,False,False,False,False,True,1,1131,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,1,3,5,5,13072,3,63.0,5,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39,2473,5,6,2,0,0,39,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,132000,0,0,0,False,True,6,0.0,3,0
1141,0,0,0,1.5,3,True,False,False,False,False,4,0,0.0,0.0,5,1141.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,1,7,1,484.0,2.0,3,1,3,False,False,False,False,False,True,False,1,1141,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,2,5,5,13072,3,63.0,5,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2474,5,6,2,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,142500,0,0,0,False,True,6,0.0,3,0
1158,0,0,0,2.5,3,True,False,False,False,False,4,0,1.0,1.0,5,217.0,941.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,1,7,1,576.0,2.0,3,1,3,False,False,False,False,False,True,False,0,1158,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0,2,1,3,5,5,13072,3,63.0,5,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50,2475,5,6,2,0,0,50,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,158000,0,0,0,False,True,5,941.0,3,0
891,795,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,891.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,462.0,2.0,3,3,3,False,True,False,False,False,False,False,1,1686,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,1,1,3,5,5,7800,3,65.0,5,0,60,6,172.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,101,2476,5,7,2,0,0,245,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,184000,0,0,0,False,True,8,0.0,3,144
831,754,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,784.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,449.0,2.0,3,2,3,False,True,False,False,False,False,False,1,1585,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,0,1,1,3,5,5,7632,3,74.0,2,0,60,6,96.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,77,2477,5,7,2,0,0,177,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,184900,0,0,0,False,True,7,0.0,3,100
941,896,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,941.0,0.0,0.0,1,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,False,False,True,False,False,False,2,7,1,688.0,2.0,3,2,3,False,True,False,False,False,False,False,9,1837,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9,0,1,8,1,2,5,5,8304,3,70.0,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,165,2478,5,6,2,0,0,315,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,187000,0,0,0,False,True,7,0.0,3,150
810,793,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,374.0,387.0,0.0,4,1,1,4,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,484.0,2.0,3,2,3,False,True,False,False,False,False,False,14,1603,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,14,0,0,14,1,3,5,5,7153,3,65.0,5,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,124,2479,5,6,2,0,0,124,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,175900,0,0,0,False,True,7,387.0,3,0
844,887,0,0,3.5,3,True,False,False,False,False,4,0,1.0,1.0,5,78.0,758.0,0.0,4,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,462.0,2.0,3,2,3,False,True,False,False,False,False,False,14,1731,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,14,0,1,13,1,3,5,5,9370,3,70.0,1,0,60,6,0.0,False,False,True,False,False,3000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,85,2480,5,6,2,0,0,616,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,248500,224,0,0,False,True,7,758.0,3,307
1398,0,0,0,3.0,2,False,False,False,False,True,4,0,1.0,1.0,5,494.0,904.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,False,False,True,False,False,False,2,7,1,542.0,2.0,3,2,3,False,True,False,False,False,False,False,16,1398,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,16,0,1,15,1,3,5,5,7175,3,50.0,5,0,120,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46,2481,5,6,2,0,0,46,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,172000,0,0,0,False,True,5,904.0,3,0
1217,0,0,0,2.0,2,False,False,False,False,True,4,0,0.0,0.0,5,939.0,278.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,484.0,2.0,3,2,3,False,True,False,False,False,False,False,15,1217,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,15,0,0,15,1,3,5,5,7175,3,50.0,5,0,120,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,64,2482,5,6,2,0,0,64,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,151000,0,0,0,False,True,5,278.0,3,0
636,684,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,362.0,274.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,472.0,2.0,3,3,3,False,True,False,False,False,False,False,12,1320,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,12,0,0,12,1,3,5,5,9019,3,70.66981506347656,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,2483,5,6,2,0,0,40,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,150000,0,0,0,False,True,6,274.0,3,0
1056,0,0,0,2.0,2,True,False,False,False,False,4,0,1.0,1.0,4,0.0,1056.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,False,True,False,False,False,False,1,7,1,384.0,1.0,3,1,3,False,False,False,False,False,True,False,40,1056,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,40,0,0,40,1,2,5,5,8900,3,70.66981506347656,5,0,20,4,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42,2484,4,4,2,0,0,42,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,107000,0,0,0,False,True,5,1056.0,3,0
965,0,0,0,2.0,3,True,False,False,False,False,4,0,1.0,1.0,4,187.0,641.0,0.0,3,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,False,True,False,False,False,False,1,7,1,300.0,1.0,3,1,3,False,False,False,False,False,True,False,27,965,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,41,0,0,41,1,2,5,5,7800,2,60.0,5,0,20,4,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2485,5,5,2,0,0,421,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,119900,0,0,0,False,True,6,641.0,3,421
988,0,0,0,2.0,3,True,False,False,False,False,4,0,1.0,1.0,4,952.0,36.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,False,True,False,False,False,False,1,7,1,624.0,2.0,3,1,3,False,False,False,False,False,True,False,29,988,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,44,0,0,44,1,2,5,5,9100,3,70.0,5,0,20,6,51.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2486,4,5,2,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,129500,0,0,0,False,True,6,36.0,3,0
1728,0,0,0,3.0,6,False,False,True,False,False,4,0,1.0,1.0,4,396.0,1332.0,0.0,2,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,2,7,1,504.0,2.0,3,1,3,False,False,False,False,False,True,False,43,1728,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,43,0,0,43,2,2,5,5,9100,3,70.0,5,0,90,5,336.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2487,5,5,2,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,125000,0,0,0,False,True,10,1332.0,3,0
1286,368,0,0,2.0,4,False,False,True,False,False,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,True,False,False,False,False,2,7,1,528.0,2.0,3,2,3,False,True,False,False,False,False,False,29,1654,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,29,0,0,29,2,2,5,5,8927,3,68.0,5,0,90,5,0.0,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2488,6,6,2,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,119500,0,0,0,False,True,10,0.0,3,0
