Order,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,SalesPriceLog,Railroad_Adjacent,Railroad_Near,Street_Feeder,Street_Aterial,PosFeature_Adjacent,PosFeature_Near,NeighborhoodClass,MS Zoning_ord,Street_Grvl,Street_Pave,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HouseAge,RemodelAge,IsreModeled,IsNew,TotalBathrooms,TotalPorchSF,Mas Vnr Type_,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Roof Matl_ClyTile,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,GarageAge,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD
2547,20,75.2106704711914,10368,0,2,3,4,4,3,6,6,1964,1964,112.0,0,0,2.5,2.5,0.0,3.5,260.0,2.0,748.0,1008.0,4,1,4.0,1488,0,0,1488,1.0,1.0,1,1,3,1,0,7,7,1,3.0,1964.0,3.0,3.0,3.0,2,154,60,0,0,0,0,0,0,0,4,2006,167000,12.025749091398891,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,42,42,1,0,2.5,214,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,42.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2548,60,85.0,9350,0,3,3,4,3,3,5,6,1964,1964,0.0,0,0,2.5,2.5,0.0,3.5,360.0,1.0,0.0,360.0,3,1,4.0,720,720,0,1440,0.0,0.0,1,1,4,1,0,7,7,1,1.5,1964.0,3.0,3.0,3.0,2,0,32,240,0,0,0,0,0,0,7,2006,157500,11.967180737247824,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,42,42,1,0,1.5,272,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,42.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2549,190,75.0,10382,0,3,3,4,3,3,6,5,1958,1958,105.0,0,-1,2.5,2.5,3.0,3.5,513.0,1.0,0.0,513.0,2,1,4.0,1095,0,0,1095,1.0,1.0,1,0,2,1,0,6,7,0,0.0,1958.0,2.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,3,2006,140000,11.84939770159144,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,48,48,1,0,2.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,48.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2551,20,80.0,10800,0,3,3,4,3,3,5,7,1960,1960,88.0,0,0,2.5,2.5,0.0,3.5,632.0,1.0,0.0,632.0,4,1,4.0,1248,0,0,1248,1.0,1.0,1,0,3,1,0,6,7,0,0.0,1960.0,1.0,3.0,3.0,2,0,0,0,0,0,0,0,2,0,5,2006,151500,11.928340903931561,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,46,46,1,0,2.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,False,46.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2552,30,60.0,8550,0,3,3,4,3,3,6,8,1934,1950,0.0,0,0,2.5,2.5,0.0,3.0,574.0,1.0,0.0,574.0,4,1,4.0,816,0,0,816,1.0,1.0,1,0,2,1,0,4,7,1,2.0,1949.0,1.0,3.0,3.0,2,228,0,40,0,0,0,0,2,0,7,2006,129800,11.773750083252127,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,72,56,0,0,2.0,268,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,57.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2553,20,75.2106704711914,11425,0,2,3,4,2,3,5,6,1954,1954,0.0,0,0,2.5,2.5,0.0,3.0,486.0,1.0,0.0,486.0,3,1,4.0,1008,0,0,1008,0.0,0.0,1,0,2,1,0,4,7,1,3.0,1954.0,2.0,3.0,3.0,2,0,0,120,0,0,0,0,0,0,7,2006,137000,11.827736204810263,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,52,52,1,0,1.0,120,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,52.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2554,20,68.0,9724,0,3,3,4,3,3,5,7,1947,1950,0.0,0,0,2.5,2.5,0.0,1.0,0.0,1.0,0.0,0.0,4,1,4.0,1043,0,0,1043,0.0,0.0,1,0,2,1,0,5,7,1,3.0,1947.0,1.0,3.0,3.0,2,125,48,0,0,0,0,0,3,0,5,2006,137000,11.827736204810263,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,59,56,0,0,1.0,173,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,59.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2556,30,51.0,5900,0,2,2,4,3,3,4,7,1923,1958,0.0,0,0,3.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,2,1,3.0,869,0,0,869,0.0,0.0,1,0,2,1,-1,4,7,0,0.0,1923.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,8,2006,85500,11.356271654924852,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,83,48,0,0,1.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,True,83.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2557,30,52.0,5825,0,2,3,4,3,3,4,5,1926,1953,108.0,0,1,2.0,2.5,1.0,1.0,0.0,1.0,0.0,0.0,3,1,4.0,747,0,0,747,0.0,0.0,1,0,1,1,0,5,7,0,0.0,1953.0,1.0,3.0,3.0,2,0,0,32,0,0,0,0,0,0,6,2006,79900,11.288531131754366,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,80,53,0,0,1.0,32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,53.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2558,50,92.0,7438,0,2,3,4,3,3,5,8,1908,1991,0.0,0,0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,3,1,4.0,936,316,0,1252,0.0,0.0,1,0,3,1,0,5,7,0,0.0,1986.0,1.0,3.0,3.0,2,104,0,0,0,0,0,0,2,0,6,2006,127000,11.751942365440728,1.0,0.0,1.0,0.0,0.0,0.0,1,7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,98,15,0,0,1.0,104,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2559,20,80.0,9600,0,3,3,4,3,3,5,6,1961,1990,0.0,0,0,2.5,2.5,1.0,3.0,915.0,1.0,0.0,915.0,2,1,4.0,1433,0,0,1433,1.0,1.0,1,0,3,1,0,7,6,1,3.0,1961.0,1.0,3.0,3.0,2,144,0,205,0,0,0,0,0,0,6,2006,161000,11.9891596439666,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,45,16,0,0,2.0,349,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,True,False,False,False,False,False,45.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2560,20,89.0,10858,0,3,3,4,2,3,5,6,1952,1952,150.0,0,1,2.5,2.5,1.0,2.0,40.0,1.0,0.0,40.0,4,1,4.0,1624,0,0,1624,1.0,1.0,1,0,2,1,0,6,6,1,3.0,1952.0,2.0,3.0,3.0,2,0,40,324,0,0,0,0,2,0,7,2006,146500,11.894780707439258,0.0,0.0,1.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54,54,1,0,2.0,364,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,False,54.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2561,20,80.0,9600,0,3,3,4,3,3,5,5,1951,1951,144.0,0,0,2.5,2.5,0.0,3.5,996.0,1.0,0.0,996.0,4,1,3.0,1216,0,0,1216,1.0,1.0,1,0,3,1,0,7,7,0,0.0,1951.0,2.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,5,2006,135000,11.813030057420567,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,55,55,1,0,2.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,55.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2562,20,89.0,10680,0,3,3,4,3,3,5,3,1951,1951,44.0,0,0,2.5,2.0,0.0,2.0,756.0,1.0,0.0,756.0,2,0,3.0,2136,0,0,2136,0.0,0.0,2,0,4,1,0,7,4,0,0.0,1951.0,1.0,3.0,3.0,2,0,30,0,0,0,0,0,2,0,10,2006,137900,11.834284063781393,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,55,55,1,0,2.0,30,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,True,False,55.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2563,50,79.0,9490,0,3,3,4,3,3,6,7,1941,1950,0.0,0,0,2.5,2.5,0.0,3.0,403.0,2.0,165.0,568.0,2,1,3.0,958,620,0,1578,1.0,1.0,1,0,3,1,-1,5,7,2,2.5,1941.0,1.0,3.0,3.0,2,0,0,32,0,0,0,0,2,0,8,2006,133000,11.79810440720389,0.0,0.0,0.0,1.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,65,56,0,0,2.0,32,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,False,65.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2564,60,79.0,9462,0,3,3,4,3,3,5,6,1949,1973,0.0,0,0,2.5,2.5,0.0,1.0,0.0,1.0,0.0,0.0,3,1,3.0,1024,704,0,1728,0.0,0.0,1,1,3,1,0,7,6,1,3.0,1949.0,1.0,3.0,3.0,2,245,60,0,0,0,0,0,2,0,7,2006,137000,11.827736204810263,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,57,33,0,0,1.5,305,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,False,57.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2565,20,82.0,9888,0,3,3,4,3,3,5,6,1954,1975,0.0,0,1,2.5,2.5,0.0,3.0,486.0,1.0,0.0,486.0,2,1,3.0,936,0,0,936,0.0,0.0,1,0,2,1,0,5,7,0,0.0,1954.0,1.0,3.0,3.0,2,0,0,160,0,0,0,0,2,0,3,2006,121000,11.703545824578878,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,52,31,0,0,1.0,160,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,52.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2566,90,75.2106704711914,8917,0,2,3,4,3,3,5,5,1967,1967,0.0,0,0,2.5,2.5,0.0,1.0,0.0,1.0,0.0,0.0,2,1,4.0,1584,0,0,1584,0.0,0.0,2,0,4,2,0,8,7,0,0.0,1967.0,1.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,10,2006,119000,11.686878772093667,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,39,39,1,0,2.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,39.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2567,80,75.2106704711914,12700,0,2,3,4,3,3,6,5,1964,1964,0.0,0,0,2.5,2.5,0.0,3.5,939.0,1.0,0.0,939.0,2,1,4.0,1246,0,0,1246,1.0,1.0,1,0,3,1,0,6,7,2,3.0,1964.0,2.0,3.0,3.0,2,0,69,0,0,0,0,0,0,0,11,2006,172000,12.05524975579559,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,42,42,1,0,2.0,69,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,42.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2569,60,88.0,14200,0,3,3,4,2,3,7,6,1966,1966,309.0,0,0,2.5,2.5,0.0,2.0,445.0,1.0,0.0,445.0,4,1,4.0,1216,941,0,2157,0.0,0.0,2,1,4,1,1,8,7,2,3.0,1966.0,3.0,3.0,3.0,2,105,66,0,0,0,0,0,4,0,5,2006,226000,12.328290278254423,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,40,40,1,0,2.5,171,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2572,20,109.0,9723,0,2,3,4,2,3,6,7,1963,1963,332.0,0,0,2.5,2.5,0.0,1.0,0.0,1.0,0.0,0.0,2,1,4.0,1008,0,0,1008,0.0,0.0,1,0,2,1,0,5,7,0,0.0,1963.0,2.0,3.0,3.0,2,0,0,0,0,0,0,0,0,0,10,2006,135000,11.813030057420567,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,43,43,1,0,1.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,43.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2573,90,70.0,7728,0,3,3,4,3,3,5,6,1962,1962,120.0,0,0,2.5,2.5,2.0,3.5,803.0,1.0,0.0,803.0,2,1,4.0,1190,0,0,1190,1.0,1.0,1,0,3,1,0,6,7,0,0.0,1962.0,1.0,3.0,3.0,2,0,18,0,0,0,0,0,3,0,5,2006,132500,11.794337924408413,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,44,44,1,0,2.0,18,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,False,44.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2574,80,70.0,8163,0,3,3,4,3,3,5,6,1959,1959,128.0,0,1,2.5,2.5,2.0,3.5,748.0,3.0,294.0,1042.0,2,1,4.0,1144,0,0,1144,1.0,1.0,1,0,3,1,0,6,7,1,2.5,1959.0,2.0,3.0,3.0,2,86,0,0,0,0,0,0,0,0,3,2006,143000,11.870599909242044,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,47,47,1,0,2.0,86,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,47.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2575,20,70.0,8400,0,3,3,4,2,3,5,5,1957,1957,0.0,0,0,2.0,2.5,1.0,3.0,623.0,1.0,0.0,623.0,3,1,4.0,1364,0,0,1364,0.0,0.0,1,1,3,1,0,6,7,1,3.0,1957.0,2.0,3.0,3.0,2,0,60,0,0,0,0,0,4,0,3,2006,132000,11.790557201568507,0.0,0.0,1.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,49,49,1,0,1.5,60,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,49.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2576,20,80.0,11600,0,3,3,4,3,3,6,5,1960,1960,175.0,0,0,2.5,2.5,0.0,2.0,565.0,1.0,0.0,565.0,2,1,4.0,1383,0,0,1383,0.0,0.0,1,1,3,1,0,7,7,0,0.0,1960.0,2.0,3.0,3.0,2,0,45,0,0,0,0,0,0,0,4,2006,145250,11.886211674714158,0.0,0.0,0.0,0.0,0.0,0.0,1,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,46,46,1,0,1.5,45,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,False,46.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
